tweet	label
@JamesOKeefeIII @jdhayworth James, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your "revelations."	1
@JamesdaJewison &lt;&lt;BEST NAME ON TWITTER EVER AKA; Jewbacca&lt;&lt;SECOND BEST NAME ON TWITTER	0
@JamesyNBA damn your bitch really hoe'n for the F	1
@JamieWinn4 that's "energy" the City is "Electric" gotta go to Yankees Stadium, When they are winning. It is truly "electrifying"	0
@JaneyPew nigger you are bigger than I am. Do you even #R4aperSec ?	1
@JarJar_Banks momma didn't raise no sukka, bitch	1
@JaredReve use monkey maker you prick	1
@JasonAstley I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.	1
@JasonMoriarty13 I remember his nephew Lucas crying and dan saying "quit being such a pussy and grow a pair" or something. &#128514;&#128557; dans so funny.	0
@JavelinaBlue @mdjacksondallas @KennettDems yep. Texas is redneck heaven.	1
@JavieTheCreator @its_selenaaaa haha yuhh that hoe was funny	1
@JavieTheCreator stank ass hoes haha	1
@JawShoeeAhhh *bitch	1
@JawShoeeAhhh @FabianMleal fuck you bitch lol	1
@JawShoeeAhhh @FabianMleal shut up bitch	1
@JawShoeeAhhh @FabianMleal suck a dick hoe	1
@JawShoeeAhhh @greyyygoose @jehnayy you're gay bitch	1
@JawShoeeAhhh @jehnayy no bitch lol	1
@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol	1
@JawShoeeAhhh @keepitplur bitch you beat after losing twice lol and we won 11, you just a hater	1
@JawShoeeAhhh bitch answer me lol	1
@JawShoeeAhhh bitch you can't even say no lol	1
@JawShoeeAhhh lmao you're a bitch boy	1
@JawShoeeAhhh lol thanks bitch hahah Vegas ain't ready for us lol	1
@JawShoeeAhhh shut up bitch	1
@JawShoeeAhhh that don't mean you're not balling lol shut up hoe lol	1
@JawShoeeAhhh that means you're balling if you're Jewish lol I don't love hoes lol	1
@JawShoeeAhhh you're a bitch lol	1
@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash	0
@JayKollsKSTP please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.	1
@Jaydillz they're both big bitches tho lol	1
@Jaytwofly @G_MUCKA good leave you stupid faggot	1
@Jaytwofly huh, lol mad nigger is mad	1
@JayyRosayy you ain't got no hoes lil jess you're a lil guy	1
@Jazwau &#128528; who did you rob, them hoes like 4 online	1
@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa	1
@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended	1
The fact this bird ass nigga took my phone and did a light skin pose in school @Mrste617 smh lol http://t.co/Zd3vctXGXh	1
@JeffBlogwell time to call hoes	1
@JennaHord12 Feels like it's been a year since I seen ya queer lolol	1
@JennaHord12 Nooo Amber's supposed to kill me fag	1
@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**	0
@JennyMcCarthy don't let idiots that can't even spell retarded get you down.	1
@JennyReyes42 @iamadamg_ awwe i love you too jenny Your so damn perf &amp; NOT ugly. Seriously dis bitch must be blind	1
@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions	0
@JerGucci I can trap anywhere I wanna just because I ain't a bitch n in rarely solo.	1
@JerGucci go on Craigslist bitches be on there &#128514;&#128514;	1
@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao	1
@JerGucci she can suck dick tho that's better than brownies	1
@JerGucci ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao	1
@JeremyAdams_ you're a bitch	1
@JermsAllOver I can't be homeless in 2014.... but them bitches better not slip in 2015	1
@JesseAbrego bitch I might be	1
@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;	1
@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard	1
"@JfromHuntington #Savages 
Day is like coloreds dat wrap day hoes like mummies"	1
"@JfromHuntington @thatUPSdude &lt;
I hates to interject but cans I have yo digits? I likes wiggers dat wanna be fucked by coloreds"	1
@JimBoberson happy birthday faggot	1
@JimNastikowski @3Quarters2Day ? Are you a race traitor or just a dumbass?	1
//www.wwtdd.com/2010/05/gabourey-sidibe-is-a-complete-bitch/	1
"@JimmyMcIver @jerrilyn71 @Doc_68W_ Just like ""FAT CHICKS NEED LOVE TOO"" I guess. 
Some Jeffrey Dommer Type would be all over that sloppy ho."	1
"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days."	1
@JjLoveUp tranny	0
@Jo_clark6 @breezysofresh24 no homo bro love ya to Lets get some 151 an some Malibu rum Tech 9 this bitch haha	1
@Jo_clark6 @pache16 @PcktSizeCae an just don't be a hoe about it Haha	1
//t.co/LTi96AZjwk	1
@Jobbe03 @PandaEnchilada You're such a bitch Carlton. You're lucky your fathers a judge.	1
@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor.	1
Biden Calls Himself &#8216;White Boy&#8217; in Meeting With Black Pastors http://t.co/bqx1IEv0wD&#8221;	1
@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420	1
@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat	0
@JoePrich shut up faggot	1
@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims	1
@Joe_Schmucc Dog Government jobs is the SHIT. I done got my last few off that bitch.	1
@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag	0
@Joey_D26 you're such a pussy	1
@JohnColeGlover is big cat a "fat pussy" joke?	1
@JohnFaheyIII go eat bear shit you fuckin yokel	1
@John_Mayer_69 @Biggg_Mackkk dont talk to your hoe that way	1
@JohnnnyAmor lol wyo bitch	1
@Johnny3_ @HPGuilty trash ain't it	1
@JonJ_07 like their players really been talking trash about Bama.	0
@JonJanke @Deadspin @jtrimbl3 You sound like you're pussy whooped. #freelikeabird	1
@JonJanke @jtrimbl3 You're a sensitive, pussy whooped, no sense of humor, neo zoom maxi dweeb. Now sit your ass all the way down.	1
@JonahNRO No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.	0
@JonnVercetti true but then again I'm my opinion a hoe is someone who goes and sleeps with everybody	1
@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course	0
@Jontel_20 &#128557; pussy	1
@JoriBunni he talkin bout we wanna be human and I'm just like .... bitch whet?	1
@JoseRvmirez I'm a lil nigga?? Wait till you see nigga. You ain't ready. I'm from Chicago boy I ain't no pussy from the burbs. Just wait	1
@JosesitoRiveraa fuck no faggot	1
@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?	0
@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform	0
"@JuMosq @zachkruse2 Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping."	0
@JuanDaMeskin you wouldn't last a day there hoe.	1
"@JuanNDaCut @ShareA40Ounce she playin pussy hole bingo.
She drawing the next number"	1
@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?	1
@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull	1
@JudgmentalNYer @eveisapisces it always looks so nice I was gonna buy this yellow one	0
@JuiceMan_LTF shut up pussy	1
@Juice__2 faggot	1
@Juice__2 i know bout yo wack ass dreads nigger	1
@Juice__2 nah you're a nigger	1
@JuiciStrawberry Kik is for hoes.You either gone shit or get off the pot.	1
@Juicy_james01 ain't no love 4 these hoes	1
@JukeJuke_9 shit he prolly is other than that everybody else trash	1
@JulesDanesy Cowboys fans are cunts? Stop the presses	1
@JuliaDBrock Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.	1
@JuliaDBrock I'm not a bitch. Take it back.	1
@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no &#9995;	1
@Juliet_Munguia bitch merry Christmas	1
@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do	1
@JunDishes block or mute the cunt	1
@JunDishes elissa would call me trash, vile, etc.	0
@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good	0
@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot	1
@JunDishes thank god I'm just an " old redneck bitch" from Memphis ,Tn. And not a troll	1
@JungleFeverFren fuck u nigger	1
@JuniorMaye8 jus exsposin hoes on a whole different level &#128557;&#128514;	1
@JusDahl I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub	1
@JusDahl bitch, wake up	1
@JusDahl gross, ill stick with my galaxy, it will still receive those nips	1
@JusDahl not nappy head hoe though &#128514;&#128514;	1
@Juss_Vinny @kkarleigh if he wants bitches tip toein on his marble floors he will &#128521;	1
@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living	1
@JustDoItSlow &#128530;FOREVER 21 hoes	1
@JustDoItSlow on sale ass hoes	1
@JustDoIt_Rob big titty bitch lmao fuck it good party	1
"@JustFemaIe @CheatingAdvice 
Where the fuck were you this summer bitch?"	1
@JustKarahn bye hoe	1
@JustKarahn dnt use my shit against me hoe	1
@JustKarahn negro please	1
@JustKarahn yes u hoe	1
@JustTooMuchCake Lmao. it bel ike that nowadays	0
@JustWordsx dont favorite me you faggot	1
"@Just_this_time we need more opinionated bitches.

#MOAR"	1
@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag	1
@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...	1
@KASSIGOD drinking away this stress. you got some new hoes for us?	1
@KCJHoop pretty sure you meant flight and not flite, dumb ass cracker.	1
@KEIRRANicolee I didn't know you was following me hoe &#128514;	1
@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...	0
@KILLDion @h_christianne politics isn't twitter coon lol	1
@KILLQuana choke on something hoe	1
@KILLQuana lmao cunt	1
@KINGDOMMINDED__ @_lostb0y fuck off my pussy boi bitch	1
@KINGDOMMINDED__ @_lostb0y me bitch im tryna keep a clean track record the fuck bruh	1
@KINSL3Y we dont love these hoes	1
@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson	0
@KR3TZ3R15 Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol	1
@K_forKicKs &#128514;&#128514;&#128514;&#128514; im joked out bitch you stupid	1
@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man	1
@K_forKicKs tf bitch you had brain surgery and aint tell me???	1
@Kaaaat__ make that llama your bitch	1
@Kaayyllee_ bitch. &#128530;	1
@KaileenRenee lets get a group together &amp; do something negro, I'm home	1
@KamRenee ugly nigger	1
@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term "camel jockey" bc I AM a fucking Arab you dumbass &#128529;	1
@KassieHamilton @Ann_E_Lizabeth @erin_lehrer thanks kass I respect you. Not you Annie, you're a bitch.	1
"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"	0
@KatieFraaancis bitch nigga	1
@Katiebentel ily hoe cheer up pretti	1
@Katieloukarl lol tell that hoe grow up ahaha	1
@KayFLiii fuck bitches	1
@KayciMalynn I know nigs	1
@KayciMalynn yo bitch, I miss you too.	1
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;	1
@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*	1
@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch	1
@KazAtta LOL this is why u my nig	1
@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax	1
@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her	1
@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison	1
@KazAtta your welcome my nig #salute	1
@KebinBlodgett bitch your yuck	1
@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy	1
@KeenoKlutch im on that hoe now	1
@Keim_Hefner lmaooo hell naw nigga you must was playing school of blind and cripple	1
@KeithOlbermann I feel the same way about the bigotry and racism of using the word "redskins".	0
@KeiveeB shut up bitch it ainn complete witout Money Melle n it	1
@KeiveeB yellow shirt hat turnt to da side	1
@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins	0
@Kellinquinn please acknowledge my existence you amazing son of a bitch	1
@KellyOsbourne do u still have ur blk. pom?	0
@KelseyHison @JODYHiGHROLLER see bitch this is why you have no friends	1
@Kelseyyvirginia @caylanashlee look here bitch if i wanted to be gramatically correct, i would have	1
@Kelseyyvirginia im talking about the pucture of the pussy cat you nit twit	1
@KenSuttling @LesleySuttling Him as well, They like their fried chicken,esp the spear chuckers.	1
@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.	0
@KenSuttling Certainlt not the paddies	0
@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.	0
@KenSuttling Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e	1
@KenSuttling Not taking Franks advice and he ate the yellow snow.	0
@KenSuttling That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.	1
@KenSuttling The spear chuckers are flooding into Upton Park.	0
@KenSuttling Yankees beat then in the Grapefruit league the other day.	0
@KenSuttling Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks	0
@KenSuttling You remember,it used to be funny coloured paper.	0
@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day	0
@Kendracae "bitches ain't shit but hoes with tricks"	1
@Kenny__Wright @Kush_Boy420 @yoPapi_chulo do it i fucking dare you faggot	1
@Kenny__Wright @itsfrankybitch @Amber_Nicole_21 @Kush_Boy420 @yoPapi_chulo you cant call someone a fag if you're snuggling up with guys	1
@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot	1
@Kenny__Wright @sincerelyayla faggot	1
@Kenny__Wright @yoPapi_chulo @Kush_Boy420 "the stupidest bitch" brb crying he called me stupid	1
@KenoBino Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum.	1
@Kevhoeee916 apply to thunder valley bitch	1
@KevinEdwardsJr look here I'm a thirsty ass bummy ass bitch ass 17 year old niqqa. &amp; I jus wanted to know if I can get a follow back please	1
@KevinKevmooney @LEllerbe when bet now i make sure that bitch is not involved that's 1 thing floyd and pac can agree on she screwed em both	1
@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne	0
@KevinTheGee finished the essay and the quiz bitch	1
20 if you're not here I'm out	1
@Kevin_McAdams Because Ian's retarded	1
@KeyshawnSwag lol nigga them look like a combo of trash in your house &amp; trash at the dump	1
@KeyshawnSwag on god niggaa be tryna say aids been out longer and shit like no bitch Ebola been out here &#128514;	1
@KeyshawnSwag the bad bitch with them ugly ass nikes	1
)	1
@KiaraSmallzz lmaoo &#128514;&#128149;I think I want this bitch YA me tiene cansada but thanks &#128536;wait hold up ... Who u fighting &#128563;	1
@KilaurenK u stupid fuk head bitch	1
@KimW16 and the plastic surgery of a tranny.	1
@KimW16 quit being a baby & hit that patchouli pussy	1
@KimW16 so she's retarded?	1
@KimberlyyAye @Leslieeeixta I think I did my job here Toodles to you bitches &#9996;&#65039;	1
@KimberlyyAye speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else &#128530; &#128587;&#128064;&#128073;&#128590; icu	1
@KingCuh @TEE_JONEZ io.. lol osi tangi Haha a tuku ho tangible Terryn Atunga ho fie lea lahi mai	0
@KingEgo if I can get this bitch to go --&gt;&gt; @Wisdom_Stature	1
@KingHorseDick bitch you know the lingo hoe lol	1
@KingHorseDick lol toughen up pussy	1
@KingHorseDick that hoe skilled	1
@KingHorseDick we gotta find this hoe	1
@KingHov1313 @Pr3ttyN33 song trash....	0
@KingHov1313 boi stop Aint no hoes in the 11th ward...never have been either, thats why nobody knew where our hood was..aint no hoes	1
@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....	0
@KingJames is such a hoe . Wear your shoes ya big bitch .....you missed the couch shot Ray Allen bailed you out ......pussy	1
@KingLiibax r u a faggot?	1
@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol	1
@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca	0
@KingUlyssesIV @truebake psh if a (sexy) bitch gotta sexy voice she can easily get shit goin	1
@King_4_Murphy pussy	1
@King_4_Murphy stop being a pussy.	1
@King_Albert21 @Ceto_13 ha ha look what this fag said lol	1
@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol	1
@KingsleeyNYC yep lmao. Its been a hectic few weeks. Waddup ho	1
@KodyMark1 go Yankees	0
@KodyMark1 hahahh thank you fag boy #represent	1
@KoiyaThePerv exactly so tweet some other shit fuck all that don't be like everybody this ain't monkey see monkey do koiya	1
"@KoolQueef 
Inch that bitch out and flick it wit my tongue like a damn pinada"	1
@Korrect973 don't pay dem bitches and they dirty ass chucks no mind bro	1
@KoryKisling we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course.	1
@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie	0
@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity	0
@Kristenbitess is having a birthday so make sure you tell that bitch be happy. &#128526;&#128522; &#127881; &amp; celebrate without drugs &#128683;	1
@KristynEdwards why were there penguins and a bird in the puppy bowl???	0
@Kstar__ lol damn. just thought i'd let you know. my dad was going super saiyan ape shit.	1
@KtKasey nooo I am....lmfao and don't bitch me ya bitch	1
@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;	0
@KuntIMKeesh lmao...nigga talking like he bag bitches	1
@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri	1
@KurtBusiek well pee is oft yellow.	1
@Kvrmaa_Trill @StudyFN @VLzed says the scrawny nigger.	1
@KxRxSxB @SamRomero95 prairie nigger	1
@KxRxSxB haha alright well you gotta get here and see this bitch haha you'll scare the shit outta him I already have	1
@KxRxSxB haha no but I was ready to slap that bitch again he came walkin in my room to say hi while I was playin saints in my underwear -_-	1
@KyleReinders bitch	1
@Kyle_Monahan Fuck you bitch	1
@L0SERNIGGA @HotNiggaDarius all bitches all day all the time	1
@L1LTR4P fucking losers wetbacks #SorryNotSorry	1
@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe	1
@LCisTJ ; so you about to purpose to Charlie?	0
@LILBTHEBASEDGOD "I'm a dirty ass nigga with a clean dick. Fucked a bitch in her ass then she sucked my dick." omg Lil B we aren't ready.	1
@LILNTHEBASEDGOD her face ugly to me, &amp; her nudes were trash.	1
@LLTJae @kolbyXdelce this hoe &#128293;&#128293;	1
@LaBugg09 &#128514;&#128514; my fault it sound like it fucc nicca	1
//t.co/FcMlVtIGbL	1
"@LadyVodkax bare it bitch.
See what I did there"	1
@LadyVodkax keep them around so new bitches know they could be the next ex if they dont stay in line.	1
@LadyVodkax we're talking about fucking you right in the pussy	1
@LadyVodkax yer dirty pussy	1
@LameAssNerd do it pussy	1
@LampreyMilt @DelSchilling @BertLoch No woman deserves to be sole stomped like that. He is a bitch, and so is everyone watching doing nada.	1
Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal.	1
@LandRoverUSA Our "Disco" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions	0
@LandonVanBus Charlie Day?	0
@LaneBelgarde @A7XDemery you Sick bitch didnt even invite me	1
@LaneBelgarde shut up bitch	1
@Latrobemark niggahs be like im draggn my nutts in 2 degree weather , out tgere Frozed like a bitch	1
@LaurenJauregui so your a dumb bitch?	1
@LaurenJauregui ur so anal stfu for once u bitch	1
@Laurenlablue11 basically we ain't got room for basic bitches.	1
@LeBronVuitton ha.. she got them bitches worked on	1
@LeLittleLisa bitch I know you seen me tweet bout you	1
@LeMochaMojito bitch bye.	1
@LeMochaMojito bitch who is you?	1
@Leelucas_ &#128514;&#128514;&#128514;&#128128;&#128128; alright nah bitch you want play on Twitter.	1
@Leelucas_ &amp; you got cancer hoe	1
@Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;	1
@Leelucas_ bitch nobody want you	1
@Leelucas_ bitch that's why I'm bouta go to waffle	1
//t.co/xdCuuSBa2F	1
@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.	0
@LegoHeeadd I read that in his voice like a hoe&#128514;	1
@LegsForDayyys fml both or half breed ex at the gym. Ugh	1
@LeighKillian Nice pussy.	1
@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?	1
@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out	0
@Leslieeeixta @LettyGuerrero3 haha Noo bitch now &#128071; stop playing games hoe &#128517;&#128514;	1
) Happy Birthday	0
@LessonswithKate - I'm jst fckn w/ you.&#128514; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.&#128557;	1
@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.	0
@LexVan13 go back to nigeria faggot	0
@LexiLanxon ratchet white trash	1
@LexiLuckerSykes some white bitch on Facebook lol	1
@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.	1
@LiamGeraldShone @AranNicolWHUFC @DSaend ur a fucking half breed dog. Stop acting.	1
@LickMyWhooooop @JustDoItSlow yall playful don't come dumb hoes	1
@LifeAsKing I've only like about 3 pair..they're overpriced trash ..	0
@LifeAsKing Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;	0
@LikeWhatYouSEA booty wop sided as hell	1
@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.	0
@LilKev_J pussy	1
@LilMissRightie Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack	0
@LilMrsSpiffy they bout to try and hoe you next	1
@LilReese300 what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?	1
"@LilTunechi reason for why he only rap about pussy... "" What am I supposed to talk about?"" smh 
How bout you make music that ain't NEGATIVE"	1
@Lil_A47 &#128514;&#128514;&#128514; you're a coon	0
@Lillian__Taylor I'm apparently the "Good Luck Chuck" of bitches. -.-	1
@LimitlessMudi @YoDeddyUgly Y'all both trash	1
-) http://t.co/uFCAjNNQTZ	0
"@LinzBella 
You date colored men?"	0
@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.	1
@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.	1
@Lissette__glz @joshmtz1199 you hoes ain't loyal &#128075;	1
@ListsBlackTwit @iH8TvvitterHoes @Rosaalbae nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf	1
@LittlGfunk &#128575;pussy whipped	1
@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be	1
@LittleNamms Nigga what. 11-5 without a warm up and you traveled like a bitch	1
@LittleNamms stick to the court hoe	1
@LittlecBeadles bitch follow me	1
@Liveitupjersey @BellaaFoxx I hope so, the bitch was annoying I think, she thought she was smart or something	1
@Liveitupjersey @D_Cassandra_D @bad_boy_six LOL That was a cyber bitch slap for sure	1
"@Liveitupjersey @ccass357 &lt;&lt; Where'd you go big mouth bitch?
Busy Choking on that Cock I told you to find?"	1
"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE 
Go back to watching BARNEY"	0
//t.co/62S7BgMYPX	0
"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY
I'm concerned, WE have pussies &amp; psycho's"	1
@Liveitupjersey yeah, I seen you tweet about bitch &amp; block. I used it...it fits	1
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY
I use my sheets on my bed, NOT MY HEAD"	1
that hoe over there.	1
@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.	1
@LoVeZanda so everybody knw I mis-spell shit &#128514;... ion proof read shit let ah bitch call me dumb ima back dey ass up &#128526;	1
@LobstrThinkTank Yeah Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.	1
@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT	1
@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards	0
"@LongLiveChris__ @Marvelcomicswag but S
HE got a pussy now which makes him a her. And she's bad. So.."	1
Atlanta niggas* @NerdLifeThuggin: Bay niggas gotta chill. RT @LawTooRaw: I'm shitting on you hoes. http://t.co/XA5INg0sc6	1
@Lord_Fernandooo stfu nigguh I've been reading the manga for the longest and you know that	1
@LornaLovesMatt @delon03 @aaryneliza poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser	1
@LouieVRee @TehReelHov dat bitch a tampon	1
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.	0
@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my "hoes" on private.	1
@Lovelesslovely @Kwitchabichen25 hey aklve Im taking out the black ghetto trash. Youre blocked nigger	1
@LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch &#128514;&#128557;	1
@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;	1
@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?	0
@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b	1
@Luis3Baez belle bitch?	1
//t.co/MH46XxNU0n	1
@Lunatic_times omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat	1
@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches	1
@LupeFiasco shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded.	1
@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.	1
@Lurk_God fag	1
@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man	1
@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.	0
@Lvl_7_Eevee fake niggah They fake	1
@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo	1
//t.co/TVRCzo99oe	1
@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.	0
@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea	1
@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?	1
@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around	1
@MARCO_naw_POLO Slutty ass dykes	1
@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;	0
